OBD velocities,OBD engine speed,OBD coolant T,OBD engine load,OBD times
-1.52611E-20,0,65.22649178,41.0499335,595
-1.52611E-20,0,65.21833468,41.04479987,596
-1.52611E-20,0,65.21018245,41.03966931,597
-1.52611E-20,0,65.20203507,41.0345418,598
-1.52611E-20,0,65.19389256,41.02941735,599
-1.52611E-20,0,65.18575489,41.02429596,600
-1.52611E-20,0,65.17762207,41.01917762,601
-1.47184E-20,0,65.1694941,41.01406232,602
0.013021969,541.5310255,65.21023321,41.03970126,603
0.817954719,758.0100848,65.28387518,41.08604742,604
2.734175011,757.6823031,65.36504919,41.13713384,605
5.607924081,768.9112928,65.46579011,41.20053458,606
9.629338379,1166.019348,65.62559543,41.30110718,607
15.9197449,1927.726479,65.90968987,41.47990045,608
21.54722487,1671.55062,66.18345465,41.65219281,609
27.2828177,1893.391335,66.54056416,41.87693772,610
32.27389715,2239.765625,66.92878475,42.12126221,611
36.15529657,1717.498694,67.24261882,42.31877195,612
40.29796115,1732.179258,67.63497709,42.56570047,613
44.40762648,1908.830305,68.062823,42.83496294,614
47.06129819,1472.549226,68.37615738,43.0321582,615
48.54412073,1406.861709,68.62542413,43.18903286,616
48.86514673,1416.165394,68.76656821,43.27786111,617
48.66399454,1410.335783,68.86072414,43.33711762,618
48.45555166,1404.29488,68.95373221,43.39565174,619
48.14545005,1395.307797,69.03697892,43.4480426,620
47.56860947,1378.590326,69.09901148,43.48708245,621
46.6197297,1351.090752,69.13575112,43.51020434,622
45.49954439,1318.626557,69.1588679,43.52475276,623
44.60724839,1292.766843,69.19493011,43.54744831,624
44.18905258,1280.647071,69.26109676,43.58908993,625
44.17726461,1280.305443,69.35836262,43.65030366,626
44.54172228,1290.867824,69.48755907,43.73161274,627
45.20534379,1310.100302,69.6435793,43.82980321,628
45.79830358,1327.284925,69.79632917,43.9259355,629
46.06367189,1334.975589,69.92268814,44.00545882,630
46.07579376,1335.326894,70.02591834,44.07042618,631
46.08581611,1335.617353,70.12834379,44.13488707,632
46.3277215,1342.628035,70.2500193,44.21146288,633
47.05485492,1363.701157,70.41527152,44.31546346,634
48.17002836,1396.020103,70.61639364,44.44203856,635
49.5107271,1434.875019,70.84286981,44.58457009,636
50.94564673,1476.460559,71.08799961,44.73884118,637
52.19546021,1512.68152,71.31760472,44.88334189,638
53.01411939,1536.407159,71.5106814,45.00485364,639
53.31341174,1545.080978,71.6382961,45.08516724,640
53.21440137,1542.211549,71.72337134,45.13870888,641
53.00334082,1536.094784,71.79784329,45.18557739,642
52.77743196,1529.547698,71.86997019,45.23097006,643
52.83771237,1531.29469,71.96505733,45.29081263,644
53.55751386,1552.155325,72.12010011,45.38838795,645
54.36803365,1254.654502,72.27284386,45.48451638,646
54.99666915,1204.331927,72.41959101,45.5768709,647
55.50728842,1215.513606,72.55871166,45.66442571,648
55.97741372,1225.808537,72.69434993,45.74978891,649
56.42851382,1235.686849,72.82914073,45.83461876,650
56.8139082,1244.126319,72.95856474,45.91607105,651
56.97979328,1247.758916,73.06459165,45.9827985,652
56.72483153,1242.175694,73.12877886,46.02319436,653
55.4245009,1213.700703,73.13362664,46.02624529,654
53.33773186,1168.00407,73.12024609,46.01782431,655
51.21776035,1410.798703,73.1110246,46.01202082,656
48.69090611,1411.11571,73.09933195,46.00466212,657
45.16592935,1308.958028,73.08608882,45.99632762,658
41.11162453,1191.45984,73.07291585,45.98803729,659
37.39552701,1502.018416,73.06184277,45.9810685,660
34.97887407,1503.542075,73.04957486,45.97334776,661
32.29615079,1388.227119,73.0365749,45.96516631,662
28.17060871,1210.893621,73.02363557,45.95702301,663
22.73586304,1443.470768,73.01425417,45.95111888,664
17.47242381,1212.563021,73.00280904,45.94391595,665
13.81131211,958.4867284,72.99013342,45.93593862,666
12.19105447,846.0429986,72.98328713,45.93162995,667
11.72411349,812.803107,72.99795766,45.94086276,668
12.69401178,880.9475687,73.04763375,45.97212613,669
15.65401124,1086.367602,73.18035026,46.05565054,670
20.58464983,1428.547376,73.43032972,46.21297374,671
25.43812705,1765.372253,73.70507484,46.38588307,672
30.00886688,2082.57553,74.01109331,46.57847411,673
33.17408639,1579.057079,74.22881269,46.7154946,674
35.13952666,1510.447613,74.40446609,46.8260411,675
37.15214864,1596.95874,74.60310732,46.95105486,676
39.15549758,1683.071273,74.81074958,47.08173337,677
40.45545362,1738.94896,74.98097617,47.18886454,678
40.66452527,1747.935757,75.07753939,47.24963608,679
40.0335243,1720.812628,75.12606643,47.2801763,680
37.50767622,1612.240841,75.11296598,47.2719316,681
33.80077771,1452.902439,75.09905517,47.26317691,682
29.41120531,1264.219786,75.08521931,47.25446939,683
24.85032197,1068.173452,75.0714683,47.24581527,684
21.08689585,1338.559475,75.07362848,47.24717476,685
19.27000344,1337.312661,75.07280354,47.24665559,686
18.20336987,1263.289707,75.09988255,47.26369762,687
19.48716963,1352.383707,75.19173955,47.32150732,688
22.24772478,1543.96257,75.35077558,47.42159577,689
24.75671699,1718.083299,75.51826323,47.5270032,690
27.0685926,1878.524398,75.69102742,47.63573139,691
29.27767376,1394.098906,75.83644562,47.72724953,692
30.65436304,1317.656038,75.95888883,47.80430849,693
31.16934186,1339.792037,76.04271735,47.85706551,694
31.53065907,1355.323001,76.11763291,47.9042132,695
32.28583498,1387.783701,76.21585283,47.96602737,696
33.04227938,1420.298927,76.31787052,48.03023165,697
33.03121458,1419.823315,76.38107303,48.07000779,698
30.50456897,1311.217246,76.38295068,48.07118948,699
27.10158726,1164.942493,76.36882913,48.06230216,700
23.966864,1521.069338,76.36792322,48.06173203,701
21.99352386,1526.321363,76.38365389,48.07163204,702
21.17609625,1469.592972,76.41507528,48.09140692,703
20.83279414,1445.768262,76.45380968,48.1157842,704
20.78949771,1442.763546,76.50306788,48.14678458,705
20.80640526,1443.936908,76.55506068,48.17950596,706
20.34672843,1412.035946,76.59076809,48.20197823,707
18.85997143,1308.856984,76.59201433,48.20276254,708
16.39860103,1138.041145,76.57803845,48.19396689,709
13.83150826,959.8883146,76.56422214,48.18527168,710
12.2869469,852.6978062,76.5586905,48.18179037,711
12.20673872,847.1314652,76.58032952,48.19540877,712
14.56255136,1010.621735,76.67998834,48.2581285,713
18.88394414,1310.520658,76.88164367,48.38503917,714
21.7331796,1508.253817,77.04701054,48.4891119,715
21.82130875,1514.369863,77.10750246,48.52718215,716
20.05959233,1392.109082,77.1154173,48.53216332,717
16.28136895,1129.905394,77.10129251,48.52327396,718
13.00041593,902.2116099,77.08724393,48.51443256,719
11.84924692,822.3220088,77.08678006,48.51414063,720
12.17511671,844.9369393,77.11830583,48.5339812,721
14.06075702,975.7978739,77.19647009,48.58317344,722
17.10673461,1187.184676,77.33211382,48.66854008,723
19.64834059,1363.568757,77.46749217,48.7537397,724
21.74328801,1508.955328,77.59879427,48.83637395,725
23.4626456,1628.276462,77.72421691,48.915308,726
25.43674747,1765.276512,77.86988019,49.00698038,727
28.3488836,1967.374894,78.07619311,49.13682228,728
32.39233633,2247.985146,78.37334943,49.32383598,729
36.30584311,1732.232176,78.65162444,49.49896682,730
39.04410911,1678.283318,78.89175471,49.65009149,731
41.09121323,1766.276636,79.10844563,49.78646473,732
42.1131319,1320.094492,79.23051221,49.86328665,733
42.28849567,1225.566853,79.3004583,49.90730684,734
42.33498878,1226.914275,79.36509899,49.94798811,735
42.45261915,1230.323331,79.434819,49.99186601,736
42.63486636,1235.605055,79.50930064,50.03874062,737
42.93148205,1244.201302,79.59243526,50.09106093,738
43.37955982,1257.187085,79.68828231,50.15138175,739
43.89061726,1271.998089,79.79173279,50.21648774,740
44.16024021,1279.812057,79.87690738,50.2700919,741
44.5916206,1292.313933,79.97461911,50.33158624,742
45.72631461,1325.198606,80.1355284,50.43285361,743
46.81817865,1356.84202,80.29698071,50.53446273,744
47.44371378,1374.970712,80.42072563,50.61234092,745
47.54896122,1378.020898,80.50035078,50.66245257,746
47.55992505,1378.338642,80.57156408,50.70727027,747
47.5501815,1378.056263,80.64048732,50.75064673,748
47.71067311,1382.707485,80.72272355,50.80240165,749
48.19131308,1396.636957,80.83193804,50.87113518,750
48.93837637,1418.287668,80.96735709,50.95636042,751
49.63898919,1438.592194,81.10066987,51.04026008,752
49.9325947,1447.101203,81.19948602,51.10244948,753
49.88776681,1445.802042,81.26960954,51.14658134,754
49.6525828,1438.986152,81.32372789,51.18064042,755
49.08046636,1422.405592,81.35096516,51.19778205,756
48.19053656,1396.614453,81.34863317,51.19631442,757
47.02201662,1362.749467,81.33796806,51.18960239,758
45.01587377,1304.609253,81.31919354,51.17778675,759
41.44362149,1201.081476,81.299871,51.16562622,760
36.54881893,1457.550036,81.28071193,51.15356856,761
31.35660848,1347.84156,81.26173554,51.14162588,762
26.12431356,1122.935076,81.24294212,51.12979834,763
20.4851319,1295.484704,81.22433605,51.11808871,764
15.81907933,1097.823108,81.20591379,51.10649477,765
12.704694,872.4534106,81.19124775,51.09726477,766
11.80744477,812.4358259,81.20142082,51.10366714,767
13.63405019,946.1849865,81.27162495,51.14784972,768
17.16248304,1191.053543,81.41952412,51.24092925,769
20.69956562,1436.522379,81.59105182,51.34887926,770
24.11499002,1673.548299,81.78336415,51.46990997,771
27.94220147,1939.151694,82.02109007,51.61952147,772
32.79294718,2275.787008,82.35682384,51.83081367,773
37.15500501,1772.692563,82.66024787,52.02177191,774
41.73068042,1793.763679,83.03975544,52.26061291,775
45.89498527,1972.763367,83.43521787,52.50949502,776
49.1701629,2113.544553,83.78456138,52.72935243,777
52.54181583,2258.472661,84.16600997,52.969415,778
55.15767949,1732.002724,84.45539287,53.15153653,779
57.20131604,1657.756697,84.72336442,53.32018295,780
59.02435505,1710.590361,84.98270008,53.48339442,781
60.34933873,1387.915158,85.17194835,53.60249678,782
61.50317017,1346.813045,85.36108973,53.72153187,783
62.51398879,1368.948225,85.52930414,53.82739668,784
63.2114774,1384.222019,85.65597202,53.90711441,785
63.65323827,1393.895818,85.74783857,53.96493012,786
63.95636721,1400.533817,85.82121538,54.01110941,787
64.39280928,1410.091144,85.90493557,54.06379825,788
64.99877983,1423.360851,86.005757,54.12724967,789
65.40092029,1432.167031,86.08163236,54.17500141,790
65.47892358,1433.875168,86.11985172,54.19905454,791
65.46886737,1433.654955,86.14764365,54.21654525,792
65.58027536,1436.094597,86.18825196,54.24210186,793
65.85095271,1442.021963,86.24983838,54.28086094,794
65.9487414,1444.163366,86.29395508,54.30862554,795
64.84058607,1419.896681,86.25370688,54.28329556,796
61.75434601,1352.313362,86.16627008,54.22826768,797
57.18000375,1252.143179,86.07926921,54.17351417,798
51.88701613,1136.235905,85.99318147,54.11933532,799
46.79385648,1285.276318,85.9102975,54.06717275,800
43.31299477,1255.257958,85.83219652,54.01802033,801
41.5744882,1204.874136,85.76964879,53.97865626,802
41.0307886,1189.117127,85.73502538,53.95686621,803
40.75651156,1644.45164,85.74948198,53.96596439,804
42.4782379,1825.896907,85.8887644,54.05362101,805
45.80599132,1968.938026,86.15123756,54.21880705,806
49.47729237,2126.746296,86.47119628,54.42017131,807
51.87596922,1632.875577,86.66973289,54.54511923,808
52.92036338,1533.690007,86.7682252,54.60710483,809
52.99028326,1535.716362,86.78626556,54.61845843,810
52.16162769,1511.701017,86.73129626,54.5838638,811
50.65877746,1468.146774,86.64397451,54.52890834,812
48.62680932,1409.258115,86.5567518,54.47401521,813
45.54678604,1319.995672,86.47003481,54.41944035,814
41.63354555,1206.585682,86.38393977,54.36525691,815
37.34601548,1490.149462,86.29851953,54.31149815,816
33.02558268,1419.581231,86.21379514,54.25817732,817
28.42641131,1221.889114,86.1297724,54.20529807,818
23.37856312,1481.915137,86.05345116,54.15726572,819
19.32314676,1341.000737,85.97411548,54.10733624,820
16.91069428,1173.579737,85.91408755,54.069558,821
16.977558,1178.219991,85.89682131,54.05869158,822
19.17236964,1330.537005,85.94702455,54.09028672,823
22.89225604,1588.692184,86.07679832,54.17195913,824
26.31423917,1826.173271,86.22021252,54.26221606,825
29.11361278,1379.949254,86.31697819,54.323115,826
31.75219426,1364.845534,86.43941971,54.4001729,827
34.10258938,1465.8756,86.56519109,54.47932643,828
36.22555144,1557.129617,86.68861632,54.55700342,829
38.16124389,1640.333983,86.80819601,54.63226024,830
40.24574608,1729.93483,86.94442447,54.71799487,831
42.79150353,1839.362407,87.12588839,54.83219819,832
45.27898929,1946.285217,87.31958701,54.95410135,833
47.09322039,1480.0508,87.4415285,55.03084455,834
48.13108832,1394.891578,87.5203604,55.08045697,835
48.65614091,1410.108176,87.56083028,55.10592647,836
49.14243173,1424.201416,87.59785794,55.12922963,837
49.67308948,1439.580458,87.64090346,55.15632009,838
50.1211339,1452.565275,87.67738625,55.17928033,839
50.60313554,1466.53421,87.71795586,55.20481259,840
51.35334672,1488.27615,87.78518925,55.24712555,841
52.19228297,1512.58944,87.86320197,55.29622243,842
52.94178919,1534.31095,87.93613954,55.34212528,843
53.87961742,1561.490238,88.02760634,55.39968941,844
54.72145781,1262.907326,88.09923752,55.4447701,845
55.62082371,1217.999832,88.19026811,55.50205971,846
56.47741483,1236.757696,88.28437574,55.56128582,847
56.92320932,1246.519825,88.33558508,55.59351414,848
57.16557863,1251.827293,88.36376766,55.61125069,849
57.43561543,1257.740632,88.39474945,55.63074891,850
58.02979995,1270.752245,88.46189606,55.67300726,851
59.12846787,1294.811173,88.59112693,55.75433799,852
60.48841892,1324.591748,88.76971976,55.86673441,853
61.51728552,1347.122147,88.90030181,55.9489155,854
62.17593908,1361.545521,88.98696627,56.0034573,855
62.74918829,1374.098687,89.06320957,56.0514406,856
63.26339356,1385.358893,89.13451215,56.09631449,857
63.56424484,1391.947016,89.18402712,56.12747647,858
63.64203221,1393.650425,89.2070132,56.14194262,859
63.94503661,1400.285697,89.2541246,56.17159193,860
64.95734657,1422.453534,89.38913902,56.25656251,861
66.22110592,1450.127678,89.5689328,56.36971473,862
67.19315527,1471.413877,89.70914837,56.45795863,863
68.07343072,1490.690387,89.83838757,56.53929461,864
69.69135515,1526.120133,90.07606252,56.68887403,865
71.59672497,1567.844437,90.3686843,56.87303394,866
72.7281023,1592.619643,90.55245244,56.98868741,867
73.29274788,1604.984405,90.65892683,57.05569648,868
74.02582727,1621.037576,90.78612045,57.13574508,869
75.24391392,1647.711566,90.9817215,57.25884553,870
76.41539489,1673.364973,91.17869686,57.38281088,871
76.84473768,1682.766838,91.28035687,57.44679005,872
76.65818156,1678.681581,91.3024514,57.46069512,873
76.24820155,1669.703728,91.29641369,57.45689532,874
75.77409617,1659.321641,91.28168512,57.44762598,875
75.25186189,1647.885613,91.26052986,57.43431203,876
74.51849055,1631.826049,91.21466595,57.40544783,877
73.44588444,1608.337831,91.13304762,57.35408178,878
72.07599573,1578.339638,91.0312554,57.29001941,879
70.82389366,1550.920768,90.94821213,57.23775659,880
70.10116311,1535.094219,90.90516059,57.21066234,881
69.81733,1528.878765,90.89744759,57.2058082,882
69.52580719,1522.49492,90.89194759,57.20234681,883
68.59090485,1502.022175,90.80930027,57.15033318,884
67.86572158,1486.141916,90.7443991,57.10948798,885
67.80397314,1484.789732,90.75672584,57.11724574,886
67.88632417,1486.593077,90.78499249,57.1350352,887
68.08955317,1491.043441,90.82879701,57.16260334,888
68.39455088,1497.722363,90.88733405,57.1994433,889
68.61168398,1502.477202,90.93558278,57.22980838,890
68.64744451,1503.260296,90.96242591,57.24670195,891
68.40248319,1497.896067,90.95811219,57.24398714,892
67.86901697,1486.214079,90.92145509,57.22091719,893
66.90413915,1465.084924,90.84394744,57.17213818,894
65.5992933,1436.511057,90.75166164,57.11405862,895
64.25993431,1407.181412,90.65158026,57.05107296,896
63.09628629,1381.699533,90.55573253,56.99075171,897
62.22628148,1362.647932,90.49378726,56.9517668,898
61.82985141,1353.9668,90.46059775,56.93087916,899
61.6920935,1350.95014,90.45211954,56.92554345,900
61.69649826,1351.046596,90.45892006,56.92982332,901
61.59965151,1348.92582,90.45595304,56.92795604,902
61.26172913,1341.525904,90.42795695,56.91033685,903
60.45202198,1323.794718,90.35920561,56.86706858,904
57.1887311,1252.334292,90.26118564,56.80538025,905
51.8941518,1136.392164,90.16340948,56.74384536,906
46.79686954,1285.007316,90.06648513,56.68284655,907
43.31419834,1255.292838,89.97031086,56.62231981,908
41.57540338,1204.900659,89.8854959,56.56894198,909
41.03145732,1189.136507,89.82544729,56.53115072,910
40.7569801,1644.469071,89.81370975,56.52376376,911
42.4785508,1825.910356,89.92988681,56.59687915,912
45.8062101,1968.94743,90.17701995,56.75241104,913
49.47741192,2126.751434,90.48355036,56.94532426,914
51.96542335,2233.69684,90.71553384,57.09132179,915
53.34377042,2292.94411,90.85735549,57.18057646,916
55.36423034,2379.792146,91.06100659,57.30874316,917
57.64233979,1812.197277,91.25735758,57.43231558,918
58.78203873,1703.567769,91.36788393,57.50187472,919
59.39487495,1721.328433,91.44169921,57.54832996,920
59.22858719,1365.904752,91.41921064,57.5341769,921
59.24583658,1297.381344,91.41614632,57.53224839,922
59.76203285,1308.68515,91.47027132,57.56631167,923
60.97139718,1335.168137,91.61353942,57.65647665,924
62.69434832,1372.897787,91.84305516,57.80092113,925
64.3642134,1409.464943,92.07239513,57.94525497,926
65.06601913,1424.833275,92.18095583,58.01357705,927
63.91712441,1399.674468,92.10125476,57.96341762,928
62.61859029,1371.238817,92.01321226,57.90800856,929
61.85445964,1354.505677,91.94971722,57.8680483,930
61.18697798,1339.888983,91.88380744,57.82656835,931
60.70781438,1329.396129,91.83574795,57.79632237,932
60.31476047,1320.788929,91.7962578,57.77146946,933
59.97479888,1313.344358,91.76180061,57.74978402,934
59.58820342,1304.878586,91.7222917,57.7249193,935
59.08108179,1293.773499,91.67075782,57.69248674,936
58.17078656,1273.839608,91.58474538,57.63835529,937
57.05703586,1249.450394,91.49198434,57.57997663,938
56.25442977,1231.874709,91.42327295,57.5367335,939
55.69321342,1219.585042,91.35949103,57.4965927,940
55.18544722,1208.46584,91.30035193,57.45937383,941
54.67072453,1197.194304,91.24039358,57.42163938,942
54.16074777,1186.026695,91.18018647,57.38374836,943
53.87139114,1179.690285,91.14115543,57.35918439,944
53.77431278,1177.564437,91.12008142,57.34592158,945
53.7447476,1176.917011,91.10503032,57.33644925,946
53.79974951,1178.121457,91.09726795,57.33156405,947
53.95267222,1181.4702,91.09900066,57.33265452,948
54.32976474,1189.727874,91.12463446,57.34878701,949
55.11247561,1206.867888,91.19747597,57.39462941,950
55.90354464,1224.190932,91.27506249,57.44345807,951
56.29740928,1232.815886,91.31062433,57.46583871,952
56.02419514,1226.832969,91.28002535,57.44658141,953
54.2410616,1187.785429,91.18599861,57.3874062,954
50.80408925,1395.618252,91.08647351,57.32477063,955
45.8493441,1328.764135,90.98768695,57.26259985,956
40.43526988,1171.858343,90.88976221,57.20097145,957
34.93462173,1392.726031,90.79375507,57.14054989,958
29.60691893,1272.632397,90.69795993,57.08026174,959
25.93304975,1114.713737,90.60258026,57.02023507,960
24.25178915,1544.363566,90.55332505,56.98923658,961
26.49317047,1838.590866,90.64118267,57.04452929,962
31.07617849,2156.645539,90.86443846,57.18503409,963
36.92495012,2562.542527,91.22487603,57.41187349,964
42.11357206,2008.763495,91.54038058,57.61043454,965
46.66510384,2005.866367,91.87389023,57.820327,966
49.93458645,2146.402757,92.1494047,57.99372052,967
51.63805858,1625.610871,92.27669495,58.07382994,968
52.36667816,1517.643604,92.33008993,58.10743377,969
52.38916514,1518.295301,92.32539515,58.10447914,970
52.12679028,1510.691391,92.29553064,58.08568407,971
51.52536702,1493.261487,92.23803525,58.04949967,972
50.21350856,1455.242394,92.14906482,57.99350662,973
47.60718039,1379.708153,92.04791937,57.92985128,974
43.20942609,1252.256424,91.947425,57.86660571,975
37.83552418,1096.51487,91.84778181,57.80389581,976
31.99671105,1915.626883,91.77970201,57.76105017,977
26.83835786,1862.546413,91.69556253,57.70809745,978
21.54689923,1495.326207,91.59850855,57.64701706,979
17.25784393,1197.671462,91.50228502,57.58645931,980
14.2650211,989.9735301,91.4067048,57.52630642,981
11.71233317,792.9360767,91.31886252,57.47102337,982
9.580725468,750.0001561,91.2532981,57.42976077,983
7.879429892,750,91.18464716,57.38655567,984
6.240808604,750,91.1163522,57.34357462,985
4.235479763,750,91.04842887,57.30082744,986
2.0361245,546.4975314,90.97252923,57.25306042,987
0.46322516,65.01926612,90.88030544,57.19501989,988
0.000177271,0.005202152,90.78793704,57.13688835,989
4.82577E-06,8.87028E-08,90.69577359,57.07888578,990
1.45749E-06,0,90.60379491,57.0209995,991
6.43379E-07,0,90.51200046,56.96322918,992
3.37666E-07,0,90.42038973,56.90557447,993
1.95822E-07,0,90.32896218,56.84803504,994
1.21165E-07,0,90.23771728,56.79061057,995
7.84389E-08,0,90.14665451,56.73330072,996
5.24899E-08,0,90.05577336,56.67610516,997
3.60199E-08,0,89.96508031,56.61902799,998
2.5207E-08,0,89.87461567,56.56209457,999
1.79171E-08,0,89.78439331,56.50531362,1000
1.28969E-08,0,89.69441228,56.44868455,1001
9.37961E-09,0,89.60467161,56.39220676,1002
6.88E-09,0,89.51517034,56.33587963,1003
5.0826E-09,0,89.42590751,56.27970256,1004
3.77732E-09,0,89.33688218,56.22367496,1005
2.82151E-09,0,89.2480934,56.16779622,1006
2.11666E-09,0,89.15954022,56.11206577,1007
1.59374E-09,0,89.07122171,56.056483,1008
1.20379E-09,0,88.98313693,56.00104733,1009
9.11728E-10,0,88.89528496,55.94575818,1010
6.9214E-10,0,88.80766488,55.89061496,1011
5.26501E-10,0,88.72027578,55.83561711,1012
3.65793E-10,0,88.63311673,55.78076404,1013
6.64565E-20,0,88.54618683,55.72605519,1014
6.64565E-20,0,88.45948518,55.67148999,1015
6.64565E-20,0,88.37301089,55.61706786,1016
6.64565E-20,0,88.28676305,55.56278826,1017
6.64565E-20,0,88.20074078,55.50865062,1018
6.64565E-20,0,88.1149432,55.45465439,1019
6.64565E-20,0,88.02936943,55.400799,1020
6.64565E-20,0,87.94401859,55.34708392,1021
6.64565E-20,0,87.85888981,55.29350859,1022
6.64565E-20,0,87.77398223,55.24007248,1023
6.64565E-20,0,87.68929498,55.18677502,1024
6.64565E-20,0,87.60482722,55.1336157,1025
6.64565E-20,0,87.52057808,55.08059397,1026
6.64565E-20,0,87.43654672,55.0277093,1027
6.40932E-20,0,87.3527323,54.97496115,1028
0,0,87.26913397,54.922349,1029
0.794158701,583.0926971,87.23499994,54.90086694,1030
4.874048909,772.856535,87.24185289,54.9051798,1031
10.73539673,1299.952271,87.32342556,54.95651711,1032
17.05228456,2064.866031,87.50238175,55.06914221,1033
22.0457094,1722.395123,87.64296302,55.15761626,1034
26.25087684,1821.77601,87.80027653,55.25662065,1035
29.99725161,2081.769446,87.98365355,55.37202797,1036
33.20681577,1577.274468,88.11919121,55.45732785,1037
36.22972928,1557.309199,88.2878467,55.56347025,1038
38.7399418,1665.208902,88.44241826,55.66074901,1039
40.75238383,1751.712295,88.57384836,55.74346382,1040
42.66871549,1834.084451,88.7054058,55.82625877,1041
44.88144207,1929.196932,88.86968252,55.92964542,1042
47.28724089,2032.608487,89.06385658,56.0518478,1043
49.32121185,1551.033051,89.20664956,56.14171377,1044
51.12529705,1481.667021,89.36085544,56.2387624,1045
52.38883938,1518.28586,89.4748051,56.31047599,1046
52.93531151,1534.12322,89.52546785,56.34236031,1047
53.06409193,1537.855418,89.53868139,56.35067618,1048
53.14139421,1540.095722,89.54679265,56.35578095,1049
53.29524643,1544.554528,89.56236318,56.36558018,1050
53.32995626,1545.560456,89.56839191,56.36937433,1051
52.89968229,1533.090646,89.53519092,56.34847947,1052
51.65545709,1497.031639,89.45565994,56.29842708,1053
49.82933408,1444.108597,89.36050193,56.23853991,1054
47.67005343,1381.530283,89.26584838,56.17897023,1055
45.12116999,1307.660853,89.17173984,56.11974353,1056
41.97372363,1216.444415,89.0782265,56.06089143,1057
38.02668831,1102.055015,88.98539004,56.00246531,1058
32.66144629,1959.416845,88.93047789,55.96790665,1059
27.50006095,1908.467729,88.85615161,55.92112982,1060
22.72579306,1577.139874,88.76568847,55.86419734,1061
18.43796926,1279.570593,88.675994,55.80774862,1062
14.69167252,1019.582573,88.5870202,55.75175345,1063
12.39015249,859.8601373,88.5064292,55.70103394,1064
11.66939628,810.3431164,88.43603707,55.65673304,1065
12.01762295,834.0070817,88.3914389,55.62866543,1066
13.67233405,948.8418353,88.38449061,55.62429256,1067
17.3658549,1205.16728,88.46798993,55.6768424,1068
21.72262018,1507.521008,88.60875312,55.76543094,1069
24.29676028,1686.162914,88.69808902,55.82165399,1070
25.18189916,1747.590377,88.72051819,55.83576967,1071
25.98604659,1803.397142,88.74121505,55.84879513,1072
27.69058689,1921.689976,88.80722612,55.89033883,1073
29.99232027,1427.843445,88.88708042,55.9405947,1074
33.23530581,1428.596031,89.05998643,56.04941214,1075
37.26415965,1601.773454,89.31644009,56.21080984,1076
41.94067568,1802.790176,89.64320399,56.4164569,1077
46.94727133,2017.995137,90.03805745,56.66495575,1078
51.48659162,2213.114598,90.43711555,56.91610077,1079
55.13887269,2370.105307,90.79016004,57.13828737,1080
57.69892598,1814.439634,91.01528027,57.27996555,1081
60.04457273,1740.157385,91.25211272,57.42901475,1082
62.07389413,1798.969339,91.47829276,57.57135991,1083
63.08732699,1451.882703,91.57859094,57.63448202,1084
63.2101204,1384.192303,91.59868093,57.64712555,1085
62.20295132,1362.137042,91.5327007,57.60560125,1086
60.43356575,1323.390559,91.43150277,57.54191289,1087
59.09463896,1294.070378,91.34426836,57.4870124,1088
58.55176788,1282.18244,91.29366255,57.45516391,1089
58.48793037,1280.784509,91.28331811,57.44865369,1090
58.60670363,1283.385438,91.29191306,57.45406288,1091
58.72532767,1285.983099,91.30120484,57.45991061,1092
58.76823505,1286.922697,91.30293375,57.46099869,1093
58.86174003,1288.970294,91.30955395,57.46516507,1094
59.33435271,1299.319694,91.35775203,57.49549827,1095
60.49377162,1324.708963,91.4927671,57.58046926,1096
62.09098482,1359.68517,91.70431326,57.71360467,1097
63.39329144,1388.203432,91.87633124,57.82186324,1098
64.05563024,1402.707506,91.9624121,57.87603776,1099
64.08739441,1403.403086,91.97733239,57.88542776,1100
63.35305753,1387.322379,91.91837743,57.84832478,1101
61.59909645,1348.913665,91.81683262,57.78441811,1102
59.79082067,1309.315553,91.7149466,57.7202967,1103
58.70598438,1285.559515,91.62675231,57.66479211,1104
58.04678911,1607.063723,91.58370125,57.63769816,1105
58.81175713,1704.429041,91.66620817,57.68962344,1106
60.64850952,1757.660134,91.85786635,57.81024246,1107
62.40820362,1435.882014,92.03831105,57.92380434,1108
63.83425152,1397.859695,92.22211077,58.03947768,1109
64.49411663,1412.3096,92.30996515,58.09476836,1110
64.25806928,1407.140571,92.29646892,58.08627457,1111
63.02471733,1380.132296,92.20470232,58.02852177,1112
61.75959705,1352.428351,92.11096167,57.96952661,1113
60.83261841,1682.609759,92.05009742,57.93122203,1114
61.33373909,1777.518836,92.11498483,57.97205856,1115
63.28515347,1834.072959,92.33044091,58.10765466,1116
66.15799171,1917.330953,92.66882979,58.32061784,1117
68.28878363,1577.32261,92.92496952,58.48181797,1118
69.52558691,1522.490096,93.10191334,58.59317659,1119
69.74962248,1527.396087,93.15210101,58.62476192,1120
69.0655917,1512.416996,93.10254505,58.59357415,1121
67.75574952,1483.733718,92.99844493,58.52805931,1122
66.65979889,1459.734295,92.91064825,58.47280496,1123
65.98327711,1444.919638,92.84926022,58.43417074,1124
65.35108565,1431.075739,92.79144542,58.39778531,1125
64.11823841,1404.078517,92.70376018,58.34260109,1126
61.750676,1352.232995,92.59962282,58.27706281,1127
57.97979552,1269.657235,92.49609133,58.21190584,1128
53.01619131,1160.962888,92.39335027,58.14724632,1129
47.59241194,1307.168917,92.29150298,58.08314929,1130
